Date,Week ,Rep,Conditions,Farm,Variety,Location ,Hemp_type,Crop uses,Plant Stage,Plant height_cm,Insect damage,Type of damage,Tissue damaged,Damage level,Hemp_aph,Green_aph,Other_aph,HLThoppers,Fhoppers,BLhop,GLhop,UK_Leafhop_ad,Damsell_bug,Podisus_m,Wheel_bug ,Total MPB,Miridae_planbugs,Tarnished_pb,Stink_b,Whiteflies,UK_Hemiptera ,Pred_thrips,Soybthr, Brown_Thr,yellow_thr,UK_thrips,Pink_LB,Harm_axy,Checker_LB,Tiny_LB,Uk_LB,Lampirids,Staphilinids,Carabids, FB_Altica ,FB_Crep,UK_FB,UK_herb_ beetles,Elaterids,Weevils,Diabrotica,Japanese_b ,Crab_sp,Jump_SP,Sac_sp,orbwev_sp,UK_spiders,Harvestmen Opiliones,UK_Caterp ,Tussock moth,Arctids,Corn_EW,Eupitecia_sp,Hooverfly,leafminer,Fruit_flies,gnats,Crane_fly,House fly,UK_flies,Ants ,Parasitic_wasp,Pollinators ,Lacewings,grasshopper,cricket,otherinsects 
30-Jun-22,1,11,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,7.5,Y,Scrape,NA,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Jun-22,1,12,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,5,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Jun-22,1,13,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,14.5,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Jun-22,1,14,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,6,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,1,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,8,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,2,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,9.2,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,3,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,9,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,4,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,8.9,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8-Jul-22,2,5,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,26.3,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,6,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,8,N,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,7,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,19.6,Y,Scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,8,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,9.5,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,9,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,16.5,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,10,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,7.5,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,11,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,6.5,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,12,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,14,Y,Chew,leaf ,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,13,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,9,N,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,14,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,8.1,Y,Scrape ,NA,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Jul-22,2,15,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,9.6,Y,Chew,NA,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,1,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,30.2,N,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15-Jul-22,3,2,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,15,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,3,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,15.5,Y,Chew,leaf,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,4,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,25,Y,Scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,5,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,17.1,N,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,6,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,16,Y,Chew,leaf,low,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,7,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,42,Y,Scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,8,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,31,Y,Scrape,leaf,low,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,9,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,70,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,10,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,19.5,Y,Chew scrape,leaf,low,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,11,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,15.5,Y,Chew,leaf,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,12,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,29.3,Y,Chew scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,13,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,13,Y,Chew,leaf,low,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,14,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,14.5,N,NA,NA,NA,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jul-22,3,15,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,13.5,Y,Chew,leaf,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,1,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,32,Y,Chew,leaf,low,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,2,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,28.5,Y,Chew scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,3,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,43.3,Y,Chew,leaf,low,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,4,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,29.5,Y,Chew,leaf,moderate,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,5,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,30.5,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,6,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,32.5,Y,Chew scrape,leaf,low,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,7,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,27.5,Y,Chew scrape,leaf ,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,8,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,40,Y,Scrape,leaf,low,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,9,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,27,N,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,10,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,30,Y,Scrape,leaf ,low,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,11,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,19.5,Y,Scrape,leaf,low,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,12,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,15.5,N,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,13,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,37.5,Y,Chew,leaf ,low,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22-Jul-22,4,14,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,33.2,Y,Scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-22,4,15,"Sunny, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,28.5,Y,Chew,leaf,low,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-22,5,1,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,23.5,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29-Jul-22,5,2,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,65,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-22,5,3,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,39.8,Y,Chew scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-22,5,4,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,47,Y,Chew,leaf,moderate,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-22,5,5,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,53.5,Y,Chew scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29-Jul-22,5,6,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,49.5,Y,Chew scrape,leaf,moderate low,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
29-Jul-22,5,7,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,53.5,Y,Chew scrape,leaf,moderate low,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-22,5,8,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,52.5,Y,Chew,leaf,low,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29-Jul-22,5,9,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,40.3,Y,Chew scrape,leaf,moderate low,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-22,5,10,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,57.5,Y,Chew scrape,leaf,low,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29-Jul-22,5,11,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,42,Y,Chew scrape,leaf,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-22,5,12,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,22,Y,Chew,leaf,low,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-22,5,13,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,37.2,Y,Chew scrape,leaf,moderate low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-22,5,14,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,39.5,Y,Chew,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Jul-22,5,15,"rainy, windy",Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,vegetative,49,Y,Chew,leaf,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Aug-22,6,1,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,flowering,67,Y,Chew,leaf,low,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3-Aug-22,6,2,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,flowering,71,Y,Chew scrape,leaf,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Aug-22,6,3,Sunny,Rock Springs/CBD,"sour kush, OG",Central PA,CBD,CBD,flowering,62,Y,Chew scrape,leaf,low,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
